,city,job_title,company_name,location,summary,salary
665,San+Francisco,Data Scientist,RiskIQ,"San Francisco, CA 94104","We are looking for a Data Scientist to join our team in San Francisco or Kansas CIty.
Working closely with our security experts, you will develop and code…",Nothing_found
666,San+Francisco,Data Scientist,Spry Health,"Redwood City, CA",The Research Engineer will take big responsibilities on our core science team and break new ground in health monitoring technology through physiological signal…,"$100,000 - $135,000 a year"
667,San+Francisco,Data Scientist,Coalition Inc,"San Francisco, CA 94111","The Coalition data team is looking for a Data Scientist with practical experience in price modeling, research, and machine learning.",Nothing_found
668,San+Francisco,Data Scientist,"Kevala, Inc","San Francisco, CA","This role is focused on building the Grid Assessor data platform and will be based out of our San Francisco, CA headquarters.",Nothing_found
669,San+Francisco,"Marketing Data Scientist, Jira Software",Atlassian,"San Francisco, CA","Does the challenge of scaling a fast-growing company by powering it with data, reporting, and analytics excite you?
In this role, you'll get to:",Nothing_found
670,San+Francisco,Data Scientist,Notion,"San Francisco, CA 94110","Work on a product people love that solves real problems: Your friends and family can use Notion to take notes, display photos, collect recipes — while Fortune…",Nothing_found
671,San+Francisco,Research Data Scientist,University of California San Francisco,"San Francisco, CA 94143","The Research Data Scientist will join a collaborative and fast-paced research team at the F.I.
Proctor Foundation conduct randomized controlled trials and large…",Nothing_found
672,San+Francisco,Data Scientist,EGIS INC,"San Francisco, CA",We are looking for a Data Scientist to analyze large amounts of raw information to find patterns that will help improve our company.,"$50,000 - $70,000 a year"
673,San+Francisco,Senior Data Scientist - Business Analytics,Intuit,"San Francisco, CA 94102","Come join Intuit as a senior data scientist in the Quickbooks Self-Employed Data Science & Analytics team.
We are looking for creative problem solvers with a…",Nothing_found
674,San+Francisco,Data Scientist,Seen by Indeed,"San Francisco, CA",With one application you can be considered for thousands of tech roles from leading companies on Seen. Seen by Indeed is a free service that connects you to…,Nothing_found
675,San+Francisco,"Staff Data Scientist, Business Analytics",Intuit,"San Francisco, CA 94102 (Downtown area)",We are growing rapidly and need great people to support our analytical efforts in both Product and Marketing.,Nothing_found
676,San+Francisco,Data Scientist,Blue Owl,"San Francisco, CA","Demonstrable expertise building and supporting machine learning models deployed to production.
Expert in Python and core libraries used by data scientists …","$200,000 - $350,000 a year"
677,San+Francisco,Machine Learning Engineer,Triplebyte,"San Francisco, CA 94105 (South Beach area)","As a machine learning engineer, you'll be responsible for the end-to-end process of designing and running experiments to serving production models at scale.","$150,000 - $250,000 a year"
678,San+Francisco,Senior Data Scientist - Business Analytics,Intuit,"San Francisco, CA 94102 (Downtown area)","We are looking for creative problem solvers with a passion to deliver data-driven insights.
This position leads a team of talented analysts and scientists to…",Nothing_found
679,San+Francisco,Data Scientist,Center for Digital Health Innovation,"San Francisco, CA 94117 (Haight-Ashbury area)","The ideal candidate applies advanced computational, computer science, data science, and CI software research and development principles, with relevant domain…",Nothing_found
680,San+Francisco,"Staff Data Scientist, Business Analytics",Intuit,"San Francisco, CA 94102 (Downtown area)",We are growing rapidly and need great people to support our analytical efforts in both Product and Marketing.,Nothing_found
681,San+Francisco,"Data Scientist, Trusted Identity",Square,"San Francisco, CA 94103 (South of Market area)","Square made credit card payments possible for all by turning a mobile phone into a credit card reader.
Guide analytics projects from beginning to end: work with…",Nothing_found
682,San+Francisco,Data Scientist,Blue Owl,"San Francisco, CA","Demonstrable expertise building and supporting machine learning models deployed to production.
Expert in Python and core libraries used by data scientists …","$200,000 - $350,000 a year"
683,San+Francisco,Data Scientist,"Grammarly, Inc.","San Francisco, CA 94104 (Financial District area)","You’ll do this by building new features, hiring and leading a team of product managers, and working cross-functionally with leaders across Grammarly’s…",Nothing_found
684,San+Francisco,Data Scientist,BICP,"San Francisco, CA","We are looking for a mixture between a statistician, scientist, machine learning expert and engineer: someone who has passion for building and improving…",Nothing_found
685,San+Francisco,Data Scientist I - Agent Analytics,Zillow Group,"San Francisco, CA 94102 (Downtown area)","Our team is tasked with absorbing billions of rows of data from dozens of sources, organizing them, analyzing them, and visualizing them to help inform both…",Nothing_found
686,San+Francisco,Data Scientist,Spin,"San Francisco, CA","We are looking for a highly experienced data scientist to solve numerous optimization problems that will impact rider experience, operation efficiency, and help…",Nothing_found
687,San+Francisco,Data Scientist,ODSC Hiring Partner,"San Francisco, CA","As a Data Scientist, you will provide cutting-edge algorithms, visualizations, and expert insight for business challenges throughout their organization.","$80,000 - $150,000 a year"
688,San+Francisco,Data Scientist,The RealReal,"San Francisco, CA","Build your career with us and enjoy 401K matching, health, dental and vision insurance, commuter flex spending, healthcare flex spending, generous PTO, a mother…",Nothing_found
689,San+Francisco,Data Scientist,Plexuss.com,"Walnut Creek, CA","The analysis you deliver will strategically advance how Plexuss ideates, builds, measures, and improves its website and mobile app.",Nothing_found
690,San+Francisco,Data Scientist,Seen by Indeed,"San Francisco, CA",With one application you can be considered for thousands of tech roles from leading companies on Seen. Seen by Indeed is a free service that connects you to…,Nothing_found
691,San+Francisco,Data Scientist,Plexuss.com,"Walnut Creek, CA","The analysis you deliver will strategically advance how Plexuss ideates, builds, measures, and improves its website and mobile app.",Nothing_found
692,San+Francisco,Machine Learning Engineer,Triplebyte,"San Francisco, CA 94105 (South Beach area)","As a machine learning engineer, you'll be responsible for the end-to-end process of designing and running experiments to serving production models at scale.","$150,000 - $250,000 a year"
693,San+Francisco,Data Scientist,Seen by Indeed,"San Francisco, CA",With one application you can be considered for thousands of tech roles from leading companies on Seen. Seen by Indeed is a free service that connects you to…,Nothing_found
694,San+Francisco,Data Scientist,TCG,"San Francisco, CA","As a Full-Stack Data Scientist, you will be responsible for spearheading our technology and data infrastructure efforts and transforming diverse data into…",Nothing_found
695,San+Francisco,Data Scientist,WanderJaunt,"San Francisco, CA",You'll find the root of the issue first and work our way up because understanding the fundamentals is just the beginning of improvement.,Nothing_found
696,San+Francisco,Data Scientist - Fraud,Stitch Fix,"San Francisco, CA","Examples of some of the projects we work on include enhancing the way clients communicate with stylist about their needs and inspirations, flexing our service…",Nothing_found
697,San+Francisco,Data Scientist,Samba TV,"San Francisco, CA 94105 (South Beach area)","Data Scientists at Samba TV work closely with Product, Engineering, and other teams on a variety of projects, including but certainly not limited to:",Nothing_found
698,San+Francisco,Senior Data Scientist,Saama Technologies,"San Francisco, CA","Education in related fields (Computer Science, Computer Engineering, Mathematical Engineering, Information Systems) or other job experience preferably within…",Nothing_found
699,San+Francisco,Senior Biological Data Scientist in Immunology,University of California San Francisco,"San Francisco, CA 94143 (Haight-Ashbury area)","The Data Science CoLab (dscolab.ucsf.edu) is seeking a computationally-focused research scientist interested in analyzing high-dimensional immune system data,…",Nothing_found
700,San+Francisco,Data Scientist - Demand Forecasting,Stitch Fix,"San Francisco, CA","Within Algorithms, the Forecast and Estimation of Demand (FED) Team informs strategic and operational decisions by providing explicable and consumable forecasts…",Nothing_found
701,San+Francisco,Data Scientist - Capacity Engineering,Twitter,"San Francisco, CA 94103 (South of Market area)","You will work with a team of software engineers and data scientists to build a new capacity management platform to predict demand, track supply, prioritize…",Nothing_found
